id,name,rank,media,episodes,season,members,score
22583,Uchuu Kyoudai: Number Zero,1233,Movie,1,Aug2014-Aug2014,5213,7.62
36910,Wu Geng Ji 2nd Season,1234,ONA,42,Dec2017-Oct2018,1734,7.62
10495,Yuru Yuri,1235,TV,12,Jul2011-Sep2011,260422,7.62
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,1236,OVA,1,Jul2014-Jul2014,43331,7.61
462,One Piece Movie 4: Dead End no Bouken,1237,Movie,1,Mar2003-Mar2003,64141,7.61
35067,Osomatsu-san 2nd Season,1238,TV,25,Oct2017-Mar2018,39154,7.61
14407,Persona 3 the Movie 1: Spring of Birth,1239,Movie,1,Nov2013-Nov2013,83484,7.61
36513,Rokuhoudou Yotsuiro Biyori,1240,TV,12,Apr2018-Jun2018,20931,7.61
3515,Saint Seiya: Meiou Hades Elysion-hen,1241,OVA,6,Mar2008-Aug2008,31440,7.61
32836,Senki Zesshou Symphogear AXZ,1242,TV,13,Jul2017-Oct2017,25567,7.61
37370,The Perfect World,1243,Music,1,Feb2018-Feb2018,7101,7.61
31380,To LOVE-Ru Darkness 2nd OVA,1244,OVA,3,Jan2016-Dec2016,56773,7.61
32681,Uchuu Patrol Luluco,1245,TV,13,Apr2016-Jun2016,117152,7.61
11531,UN-GO: Inga-ron,1246,Movie,1,Nov2011-Nov2011,32078,7.61
29854,Ushio to Tora (TV),1247,TV,26,Jul2015-Dec2015,165635,7.61
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,1248,OVA,1,Sep2013-Sep2013,169966,7.61
7762,"Yondemasu yo, Azazel-san.",1249,OVA,4,Feb2010-Jun2014,26306,7.61
30413,Yowamushi Pedal Movie,1250,Movie,1,Aug2015-Aug2015,21542,7.61
3090,Aa! Megami-sama!: Tatakau Tsubasa,1251,Special,2,Dec2007-Dec2007,23402,7.61
7647,Arakawa Under the Bridge,1252,TV,13,Apr2010-Jun2010,268805,7.61
20031,D-Frag!,1253,TV,12,Jan2014-Mar2014,291542,7.61
10259,Da Yu Hai Tang (Movie),1254,Movie,1,Jul2016-Jul2016,27431,7.61
37176,Doupo Cangqiong 2nd Season,1255,ONA,12,Mar2018-May2018,3536,7.61
32915,Durarara!!x2 Ketsu: Dufufufu!!,1256,Special,1,Jul2016-Jul2016,38487,7.61
35972,Fairy Tail: Final Series,1257,TV,51,Oct2018-Sep2019,260165,7.61
36704,Free!: Dive to the Future,1258,TV,12,Jul2018-Sep2018,87230,7.61
40372,Haikyuu!! (OVA),1259,OVA,10,Mar2020-Mar2020,7080,7.61
15195,Hetalia: The Beautiful World,1260,ONA,20,Jan2013-Jun2013,57169,7.61
17273,Hetalia: The Beautiful World Specials,1261,Special,4,Apr2013-Oct2013,14826,7.61
9760,Hoshi wo Ou Kodomo,1262,Movie,1,May2011-May2011,150560,7.61
33209,Huyao Xiao Hongniang: Wangquan Fugui,1263,ONA,14,Jan2016-Apr2016,10696,7.61
145,Kareshi Kanojo no Jijou,1264,TV,26,Oct1998-Mar1999,156196,7.61
3466,Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,1265,Special,1,Oct2005-Oct2005,30753,7.61
19669,Kuroko no Basket: Baka ja Katenai no yo!,1266,OVA,1,Dec2013-Dec2013,40142,7.61
34973,Love Live! Sunshine!! 2nd Season,1267,TV,13,Oct2017-Dec2017,75152,7.61
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,1268,TV,10,Jan2013-Mar2013,424790,7.61
880,Aa! Megami-sama!: Sorezore no Tsubasa,1269,TV,22,Apr2006-Sep2006,55409,7.6
2214,Black Jack 21,1270,TV,17,Apr2006-Sep2006,9958,7.6
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,1271,Special,1,Sep2016-Sep2016,111696,7.6
5177,Denpa-teki na Kanojo,1272,OVA,2,Feb2009-Dec2009,122744,7.6
226,Elfen Lied,1273,TV,13,Jul2004-Oct2004,1086371,7.6
35191,Free! Movie 2: Timeless Medley - Yakusoku,1274,Movie,1,Jul2017-Jul2017,20745,7.6
129,Gensoumaden Saiyuuki,1275,TV,50,Apr2000-Mar2001,44139,7.6
2026,Hayate no Gotoku!,1276,TV,52,Apr2007-Mar2008,182812,7.6
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,1277,Movie,1,Oct2010-Oct2010,5376,7.6
17,Hungry Heart: Wild Striker,1278,TV,52,Sep2002-Sep2003,19436,7.6
33089,Kemono Friends,1279,TV,12,Jan2017-Mar2017,64246,7.6
10790,Kore wa Zombie Desu ka? of the Dead,1280,TV,10,Apr2012-Jun2012,300351,7.6
433,"Kumo no Mukou, Yakusoku no Basho",1281,Movie,1,Nov2004-Nov2004,166918,7.6
3001,Moyashimon,1282,TV,11,Oct2007-Dec2007,60959,7.6
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,1283,TV,26,Apr2004-Sep2004,19877,7.6
32668,Noblesse: Awakening,1284,ONA,1,Feb2016-Feb2016,62743,7.6
8190,Nodame Cantabile: Finale OVA,1285,OVA,1,Apr2010-Apr2010,24260,7.6
1557,Shounen Onmyouji,1286,TV,26,Oct2006-Mar2007,46447,7.6
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,1287,Movie,1,Jan2014-Jan2014,19391,7.6
18139,Tonari no Seki-kun,1288,TV,21,Jan2014-May2014,162075,7.6
1650,Uchuu Senkan Yamato,1289,TV,26,Oct1974-Mar1975,19793,7.6
39989,Yamiyo,1290,Music,1,Jun2019-Jun2019,5296,7.6
10161,No.6,1291,TV,11,Jul2011-Sep2011,291643,7.59
39491,Psycho-Pass 3,1292,TV,8,Oct2019-Dec2019,143357,7.59
34561,Re:Creators,1293,TV,22,Apr2017-Sep2017,328116,7.59
6634,Sengoku Basara Two,1294,TV,12,Jul2010-Sep2010,57953,7.59
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru,1295,TV,12,Oct2019-Dec2019,269028,7.59
39569,Sora no Aosa wo Shiru Hito yo,1296,Movie,1,Oct2019-Oct2019,37062,7.59
8407,Sora no Otoshimono: Forte,1297,TV,12,Oct2010-Dec2010,232109,7.59
3470,Special A,1298,TV,24,Apr2008-Sep2008,274272,7.59
36474,Sword Art Online: Alicization,1299,TV,24,Oct2018-Mar2019,512418,7.59
14227,Tonari no Kaibutsu-kun,1300,TV,13,Oct2012-Dec2012,669713,7.59
10033,Toriko,1301,TV,147,Apr2011-Mar2014,93263,7.59
2558,Wakakusa Monogatari: Nan to Jo-sensei,1302,TV,40,Jan1993-Dec1993,4558,7.59
24405,World Trigger,1303,TV,73,Oct2014-Apr2016,216368,7.59
16241,"Yondemasu yo, Azazel-san. Z",1304,TV,13,Apr2013-Jun2013,30368,7.59
22199,Akame ga Kill!,1305,TV,24,Jul2014-Dec2014,1189268,7.59
11111,Another,1306,TV,12,Jan2012-Mar2012,1072628,7.59
38753,Araburu Kisetsu no Otome-domo yo.,1307,TV,12,Jul2019-Sep2019,164614,7.59
1946,Ashita no Nadja,1308,TV,50,Feb2003-Jan2004,22745,7.59
38002,Asobi Asobase Specials,1309,Special,2,Nov2018-Dec2018,23467,7.59
67,Basilisk: Kouga Ninpou Chou,1310,TV,24,Apr2005-Sep2005,149285,7.59
1239,Bishoujo Senshi Sailor Moon SuperS,1311,TV,39,Mar1995-Mar1996,82308,7.59
9785,Detective Conan: Conan vs. Kid - Shark & Jewel,1312,Movie,1,Jul2005-Jul2005,5907,7.59
25341,Diamond no Ace OVA,1313,OVA,3,Nov2014-Mar2015,12628,7.59
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,1314,Special,1,Oct1990-Oct1990,73932,7.59
3785,Evangelion: 3.0 You Can (Not) Redo,1315,Movie,1,Nov2012-Nov2012,240276,7.59
430,Fullmetal Alchemist: The Conqueror of Shamballa,1316,Movie,1,Jul2005-Jul2005,264503,7.59
7661,Giant Killing,1317,TV,26,Apr2010-Sep2010,55245,7.59
17729,Grisaia no Kajitsu,1318,TV,13,Oct2014-Dec2014,402422,7.59
23251,Gugure! Kokkuri-san,1319,TV,12,Oct2014-Dec2014,142921,7.59
10497,Hetalia World Series Specials,1320,Special,4,Mar2011-Sep2012,20305,7.59
21327,Isshuukan Friends.,1321,TV,12,Apr2014-Jun2014,235031,7.59
8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",1322,ONA,1,Mar2010-Mar2010,25362,7.59
5494,Konnichiwa Anne: Before Green Gables,1323,TV,39,Apr2009-Dec2009,4891,7.59
35241,Konohana Kitan,1324,TV,12,Oct2017-Dec2017,97901,7.59
20785,Mahouka Koukou no Rettousei,1325,TV,26,Apr2014-Sep2014,650626,7.59
5162,Minami-ke Okaeri,1326,TV,13,Jan2009-Mar2009,57808,7.59
9396,Mitsudomoe: Oppai Ippai Mama Genki,1327,Special,1,Feb2011-Feb2011,15519,7.59
38101,5-toubun no Hanayome,1328,TV,12,Jan2019-Mar2019,301396,7.58
304,Aa! Megami-sama! Movie,1329,Movie,1,Oct2000-Oct2000,36712,7.58
28755,Boruto: Naruto the Movie,1330,Movie,1,Aug2015-Aug2015,270507,7.58
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,1331,Movie,1,Sep2013-Sep2013,103249,7.58
4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,1332,Special,1,Mar2008-Mar2008,117480,7.58
34349,Diamond no Ace: Second Season OVA,1333,OVA,2,Aug2016-Oct2016,7034,7.58
36480,Drifters (OVA),1334,OVA,2,Dec2017-Dec2017,56023,7.58
31552,Durarara!!x2 Ten: Onoroke Chakapoko,1335,Special,1,Jan2016-Jan2016,38509,7.58
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,1336,TV,12,Jul2016-Sep2016,83951,7.58
13629,Furiko,1337,Special,1,Mar2012-Mar2012,15335,7.58
1301,Ginga Tetsudou 999 (Movie),1338,Movie,1,Aug1979-Aug1979,13679,7.58
14131,Girls & Panzer,1339,TV,12,Oct2012-Mar2013,204256,7.58
2002,Heroic Age,1340,TV,26,Apr2007-Oct2007,92161,7.58
15451,High School DxD New,1341,TV,12,Jul2013-Sep2013,581899,7.58
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,1342,Movie,1,Apr2007-Apr2007,7692,7.58
914,Ike! Ina-chuu Takkyuubu,1343,TV,26,Apr1995-Sep1995,12912,7.58
5231,Inazuma Eleven,1344,TV,127,Oct2008-Apr2011,115742,7.58
452,InuYasha Movie 1: Toki wo Koeru Omoi,1345,Movie,1,Dec2001-Dec2001,73748,7.58
35079,Kino no Tabi: The Beautiful World - The Animated Series,1346,TV,12,Oct2017-Dec2017,128393,7.58
33443,Luo Xiao Hei Zhan Ji,1347,ONA,null,Mar2011-,1811,7.58
37954,Neo-Aspect,1348,Music,1,May2018-May2018,1762,7.58
3673,Nijuu Mensou no Musume,1349,TV,22,Apr2008-Sep2008,29226,7.58
353,Ojamajo Doremi Dokkaan!,1350,TV,51,Feb2002-Jan2003,11084,7.58
10500,Ojiisan no Lamp,1351,Movie,1,Mar2011-Mar2011,16846,7.58
30296,Rakudai Kishi no Cavalry,1352,TV,12,Oct2015-Dec2015,545825,7.58
15989,Saki Achiga-hen: Episode of Side-A Specials,1353,Special,4,Feb2013-Aug2013,11965,7.58
37426,Sarazanmai,1354,TV,11,Apr2019-Jun2019,84255,7.58
6773,Shakugan no Shana III (Final),1355,TV,24,Oct2011-Mar2012,194654,7.58
11371,Shin Tennis no Ouji-sama,1356,TV,13,Jan2012-Mar2012,45714,7.58
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,1357,Movie,1,Aug1999-Aug1999,35920,7.58
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,1358,Movie,1,Mar1995-Mar1995,11594,7.58
16011,Tokyo Ravens,1359,TV,24,Oct2013-Mar2014,336952,7.58
10716,Towa no Quon 5: Souzetsu no Raifuku,1360,Movie,1,Nov2011-Nov2011,27535,7.58
35789,Yowamushi Pedal: Glory Line,1361,TV,25,Jan2018-Jun2018,36025,7.58
708,Patapata Hikousen no Bouken,1362,TV,26,Jan2002-Jun2002,5458,7.57
33091,Planetarian: Chiisana Hoshi no Yume,1363,ONA,5,Jul2016-Aug2016,72459,7.57
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,1364,Movie,1,Dec1997-Dec1997,42530,7.57
2562,Shion no Ou,1365,TV,22,Oct2007-Mar2008,26946,7.57
34480,Shokugeki no Souma: Ni no Sara OVA,1366,OVA,2,May2017-Jul2017,104453,7.57
41132,Tokyo Autumn Session,1367,Music,1,Jan2020-Jan2020,3023,7.57
36653,Tsurune: Kazemai Koukou Kyuudoubu,1368,TV,13,Oct2018-Jan2019,72035,7.57
37976,Zombieland Saga,1369,TV,12,Oct2018-Dec2018,272089,7.57
40060,BNA,1370,ONA,12,Apr2020-May2020,149953,7.57
2961,Digimon Adventure Movie,1371,Movie,1,Mar1999-Mar1999,90112,7.57
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,1372,Movie,1,Mar1995-Mar1995,101202,7.57
37958,Fukigen na Mononokean Tsuzuki,1373,TV,13,Jan2019-Mar2019,31637,7.57
10793,Guilty Crown,1374,TV,22,Oct2011-Mar2012,865989,7.57
35006,Happy Party Train,1375,Music,1,Apr2017-Apr2017,6718,7.57
1356,Hokuto no Ken 2,1376,TV,43,Mar1987-Feb1988,21632,7.57
36823,Huyao Xiao Hongniang: Beishan Yaodi,1377,ONA,8,Nov2016-Jan2017,5991,7.57
10471,Ie Naki Ko Remy Specials,1378,Special,3,Jun1997-Jun1997,1769,7.57
821,Initial D Battle Stage,1379,OVA,1,May2002-May2002,24507,7.57
37497,Irozuku Sekai no Ashita kara,1380,TV,13,Oct2018-Dec2018,194756,7.57
3731,Itazura na Kiss,1381,TV,25,Apr2008-Sep2008,212897,7.57
1567,Kaitou Saint Tail,1382,TV,43,Oct1995-Sep1996,14274,7.57
12487,Kyoukaisenjou no Horizon II,1383,TV,13,Jul2012-Sep2012,68633,7.57
32792,Mobile Suit Gundam Unicorn RE:0096,1384,TV,22,Apr2016-Sep2016,22338,7.57
32717,Aikatsu Stars!,1385,TV,100,Apr2016-Mar2018,13065,7.56
18671,Chuunibyou demo Koi ga Shitai! Ren,1386,TV,12,Jan2014-Mar2014,445293,7.56
30778,Fairy Tail Movie 2: Dragon Cry,1387,Movie,1,May2017-May2017,112128,7.56
9982,Fairy Tail OVA,1388,OVA,5,Apr2011-Jun2013,133128,7.56
455,Fantastic Children,1389,TV,26,Oct2004-Mar2005,25919,7.56
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,1390,Movie,1,Sep2005-Sep2005,9669,7.56
36220,Itsudatte Bokura no Koi wa 10 cm Datta.,1391,TV,6,Nov2017-Dec2017,115388,7.56
10568,Kamisama no Memochou,1392,TV,12,Jul2011-Sep2011,194322,7.56
1087,Kimagure Orange☆Road,1393,TV,48,Apr1987-Mar1988,31125,7.56
34984,Koi wa Ameagari no You ni,1394,TV,12,Jan2018-Mar2018,171350,7.56
250,Konjiki no Gash Bell!!,1395,TV,150,Apr2003-Mar2006,90236,7.56
6793,"Kuroshitsuji: Sono Shitsuji, Kougyou",1396,Special,1,Sep2009-Sep2009,84238,7.56
194,Macross Zero,1397,OVA,5,Dec2002-Oct2004,31713,7.56
96,Mobile Fighter G Gundam,1398,TV,49,Apr1994-Mar1995,52442,7.56
33338,One Piece: Heart of Gold,1399,Special,1,Jul2016-Jul2016,42193,7.56
17249,Pretty Rhythm: Rainbow Live,1400,TV,51,Apr2013-Mar2014,9003,7.56
209,R.O.D: The TV,1401,TV,26,Sep2003-Mar2004,59704,7.56
23277,Saenai Heroine no Sodatekata,1402,TV,12,Jan2015-Mar2015,385087,7.56
6802,So Ra No Wo To,1403,TV,12,Jan2010-Mar2010,129486,7.56
10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,1404,OVA,4,Aug2011-Oct2011,8563,7.56
177,Tsubasa Chronicle,1405,TV,26,Apr2005-Oct2005,186731,7.56
37682,Wakaokami wa Shougakusei! Movie,1406,Movie,1,Sep2018-Sep2018,7632,7.56
35672,Yama no Susume: Third Season,1407,TV,13,Jul2018-Sep2018,15109,7.56
10216,"Yondemasu yo, Azazel-san. (TV)",1408,TV,13,Apr2011-Jul2011,61184,7.56
11319,Zero no Tsukaima F,1409,TV,12,Jan2012-Mar2012,306880,7.56
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,1410,TV,12,Jan2013-Mar2013,109536,7.56
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1411,TV,12,Apr2020-Jun2020,176207,7.55
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,1412,Movie,1,Mar1987-Mar1987,32386,7.55
5493,Ranma ½: Akumu! Shunmin Kou,1413,OVA,1,Jul2008-Jul2008,10662,7.55
1861,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,1414,Movie,1,Aug1994-Aug1994,11632,7.55
8197,So Ra No Wo To Specials,1415,Special,2,Jun2010-Sep2010,23023,7.55
36470,Tada-kun wa Koi wo Shinai,1416,TV,13,Apr2018-Jun2018,162177,7.55
15731,Tamayura: More Aggressive,1417,TV,12,Jul2013-Sep2013,15917,7.55
13663,To LOVE-Ru Darkness,1418,TV,12,Oct2012-Dec2012,258186,7.55
28979,To LOVE-Ru Darkness 2nd,1419,TV,12,Jul2015-Oct2015,172709,7.55
38491,Xing Chen Bian,1420,ONA,12,Oct2018-Dec2018,3240,7.55
21435,Yama no Susume: Second Season,1421,TV,24,Jul2014-Dec2014,23932,7.55
37341,Yuru Camp△ Specials,1422,Special,3,Mar2018-Jul2018,30422,7.55
34374,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,1423,Movie,1,Mar2017-Mar2017,10832,7.55
857,Air Gear,1424,TV,25,Apr2006-Sep2006,282551,7.55
30868,Ajin Part 1: Shoudou,1425,Movie,1,Nov2015-Nov2015,35998,7.55
22147,Amagi Brilliant Park,1426,TV,13,Oct2014-Dec2014,445074,7.55
31821,Arslan Senki (TV): Fuujin Ranbu,1427,TV,8,Jul2016-Aug2016,108264,7.55
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,1428,Movie,1,Dec1995-Dec1995,32364,7.55
35823,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,1429,ONA,1,Jun2017-Jun2017,59633,7.55
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,1430,OVA,1,Apr2008-Apr2008,10674,7.55
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,1431,Special,1,Aug2011-Aug2011,33324,7.55
31376,Flying Witch,1432,TV,12,Apr2016-Jun2016,196018,7.55
1251,Fushigi no Umi no Nadia,1433,TV,39,Apr1990-Apr1991,45909,7.55
4039,Golgo 13 (TV),1434,TV,50,Apr2008-Mar2009,31218,7.55
39114,Hollowness,1435,Music,1,Aug2018-Aug2018,2222,7.55
36545,Huyao Xiao Hongniang: Qian Yan,1436,ONA,15,Feb2017-Jun2017,5048,7.55
449,InuYasha Movie 4: Guren no Houraijima,1437,Movie,1,Dec2004-Dec2004,69335,7.55
2012,Jigoku Sensei Nube,1438,TV,49,Apr1996-Jun1997,14201,7.55
14467,K,1439,TV,13,Oct2012-Dec2012,538581,7.55
31418,KanColle Movie,1440,Movie,1,Nov2016-Nov2016,31265,7.55
2848,Kappa no Coo to Natsuyasumi,1441,Movie,1,Jul2007-Jul2007,12165,7.55
5204,Kara no Kyoukai 6: Boukyaku Rokuon,1442,Movie,1,Dec2008-Dec2008,143025,7.55
2227,Lady Lady!!,1443,TV,21,Oct1987-Mar1988,4498,7.55
1003,Aa! Megami-sama! (TV) Specials,1444,Special,3,Apr2005-Dec2005,23787,7.54
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,1445,Special,2,Feb2007-Feb2007,21909,7.54
13709,Afro Samurai Movie,1446,Movie,1,Oct2007-Oct2007,43567,7.54
32828,Amaama to Inazuma,1447,TV,12,Jul2016-Sep2016,208731,7.54
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,1448,Movie,1,Dec2008-Dec2008,173279,7.54
4981,Casshern Sins,1449,TV,24,Oct2008-Mar2009,123969,7.54
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,1450,TV,11,Jul2016-Sep2016,192553,7.54
32108,Digimon Adventure tri. 2: Ketsui,1451,Movie,1,Mar2016-Mar2016,63494,7.54
21743,Donten ni Warau,1452,TV,12,Oct2014-Dec2014,96306,7.54
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,1453,Special,16,Aug2009-Nov2010,46977,7.54
26023,Haiyore! Nyaruko-san F,1454,OVA,1,Jun2015-Jun2015,41784,7.54
587,Hanbun no Tsuki ga Noboru Sora,1455,TV,6,Jan2006-Feb2006,84763,7.54
23269,Hello!! Kiniro Mosaic,1456,TV,12,Apr2015-Jun2015,61712,7.54
3165,Hidamari Sketch Specials,1457,Special,2,Oct2007-Oct2007,17330,7.54
37614,Hitoribocchi no Marumaru Seikatsu,1458,TV,12,Apr2019-Jun2019,120133,7.54
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,1459,OVA,1,Sep2004-Sep2004,12000,7.54
1095,Kidou Keisatsu Patlabor the Movie,1460,Movie,1,Jul1989-Jul1989,29657,7.54
33034,Kiniro Mosaic: Pretty Days,1461,Movie,1,Nov2016-Nov2016,17732,7.54
33191,Kishibe Rohan wa Ugokanai,1462,OVA,4,Sep2017-Mar2020,39779,7.54
13655,Little Busters!,1463,TV,26,Oct2012-Apr2013,218459,7.54
522,Metropolis,1464,Movie,1,May2001-May2001,72963,7.54
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",1465,Movie,1,Mar2008-Mar2008,44917,7.54
10588,Persona 4 the Animation,1466,TV,25,Oct2011-Mar2012,205033,7.54
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,1467,Movie,1,Oct2018-Oct2018,156416,7.54
355,Shakugan no Shana,1468,TV,24,Oct2005-Mar2006,437725,7.54
3369,Shoubushi Densetsu Tetsuya,1469,TV,20,Oct2000-Mar2001,6502,7.54
34547,Shoukoku no Altair,1470,TV,24,Jul2017-Dec2017,54293,7.54
1372,Taiho Shichau zo (TV),1471,TV,47,Oct1996-Sep1997,21001,7.54
567,The Big O,1472,TV,26,Oct1999-Mar2003,71109,7.54
39469,Tsugu Tsugumomo,1473,TV,12,Apr2020-Jun2020,42819,7.54
1985,UFO Robo Grendizer,1474,TV,74,Oct1975-Feb1977,7840,7.54
15775,Saint☆Oniisan,1475,OVA,2,Dec2012-Aug2013,65574,7.53
10378,Shinryaku!? Ika Musume,1476,TV,12,Sep2011-Dec2011,72308,7.53
38850,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,1477,Movie,1,Oct2019-Oct2019,1807,7.53
16524,Suisei no Gargantia,1478,TV,13,Apr2013-Jun2013,267968,7.53
14289,Sukitte Ii na yo.,1479,TV,13,Oct2012-Dec2012,423656,7.53
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,1480,Movie,1,Feb2013-Feb2013,95161,7.53
23701,Toradora! Recap,1481,OVA,1,Apr2009-Apr2009,47681,7.53
18499,Yozakura Quartet: Tsuki ni Naku,1482,OVA,3,Oct2013-Nov2014,23044,7.53
1840,Zero no Tsukaima: Futatsuki no Kishi,1483,TV,12,Jul2007-Sep2007,387109,7.53
12291,Acchi Kocchi (TV),1484,TV,12,Apr2012-Jun2012,232913,7.53
31580,Ajin,1485,TV,13,Jan2016-Apr2016,399953,7.53
11433,Ano Natsu de Matteru,1486,TV,12,Jan2012-Mar2012,283147,7.53
1488,Area 88,1487,OVA,3,Feb1985-Jun1986,12671,7.53
38699,Boku no Hero Academia the Movie: Futari no Hero Specials,1488,Special,2,Feb2019-Feb2019,64222,7.53
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,1489,Special,1,Jun2013-Jun2013,144732,7.53
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,1490,OVA,1,Apr2010-Apr2010,9218,7.53
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,1491,OVA,1,2004-2004,13634,7.53
33845,Free! Movie 1: Timeless Medley - Kizuna,1492,Movie,1,Apr2017-Apr2017,26801,7.53
39014,Free! Movie 3: Road to the World - Yume,1493,Movie,1,Jul2019-Jul2019,12142,7.53
21273,Gochuumon wa Usagi Desu ka?,1494,TV,12,Apr2014-Jun2014,167781,7.53
24781,Imawa no Kuni no Alice (OVA),1495,OVA,3,Oct2014-Feb2015,29632,7.53
36754,Kakuriyo no Yadomeshi,1496,TV,26,Apr2018-Sep2018,84965,7.53
218,Kidou Senkan Nadesico,1497,TV,26,Oct1996-Mar1997,41664,7.53
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,1498,Movie,1,Nov2013-Nov2013,40249,7.53
1563,Magic Knight Rayearth II,1499,TV,29,Apr1995-Nov1995,25800,7.53
36565,Major 2nd (TV),1500,TV,25,Apr2018-Sep2018,21039,7.53
36494,Mekakucity Records,1501,Music,3,May2013-May2013,5715,7.53
34414,Nanbaka 2,1502,ONA,12,Jan2017-Mar2017,80593,7.53
16273,Acchi Kocchi (TV): Place=Princess,1503,Special,1,Nov2012-Nov2012,46168,7.52
38410,Cike Wu Liuqi Fanwai,1504,ONA,4,Aug2018-Aug2018,3238,7.52
1478,City Hunter: Goodbye My Sweetheart,1505,Special,1,Apr1997-Apr1997,4786,7.52
33731,Gabriel DropOut,1506,TV,12,Jan2017-Mar2017,303937,7.52
37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,1507,Special,1,Jun2018-Jun2018,6007,7.52
16528,Hal,1508,Movie,1,Jun2013-Jun2013,97681,7.52
22817,Kindaichi Shounen no Jikenbo Returns,1509,TV,25,Apr2014-Sep2014,13648,7.52
9136,Kuroshitsuji II Specials,1510,Special,6,Oct2010-May2011,92241,7.52
23441,Love Stage!!: Chotto ja Nakutte,1511,OVA,1,Nov2014-Nov2014,44697,7.52
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,1512,Movie,1,Jun2017-Jun2017,111144,7.52
30913,Mekakucity Days,1513,Music,5,May2012-May2012,7074,7.52
5713,Minami-ke Betsubara,1514,OVA,1,Jun2009-Jun2009,26432,7.52
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,1515,Special,1,Apr2009-Apr2009,8448,7.52
13245,Shin Tennis no Ouji-sama Specials,1516,Special,7,Apr2012-Apr2013,8679,7.52
14189,Tasogare Otome x Amnesia: Taima Otome,1517,Special,1,Nov2012-Nov2012,60983,7.52
10714,Towa no Quon 3: Mugen no Renza,1518,Movie,1,Aug2011-Aug2011,28941,7.52
2202,Waga Seishun no Arcadia,1519,Movie,1,Jul1982-Jul1982,7550,7.52
33758,Wu Geng Ji,1520,ONA,30,Jun2016-Aug2017,2910,7.52
18497,Yozakura Quartet: Hana no Uta,1521,TV,13,Oct2013-Dec2013,98470,7.52
29,Zipang,1522,TV,26,Oct2004-Apr2005,15505,7.52
7651,Ningen Shikkaku: Director's Cut-ban,1523,Movie,1,Dec2009-Dec2009,7082,7.51
1212,Oban Star-Racers,1524,TV,26,Apr2006-Dec2006,39633,7.51
